TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SVA1531010,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\IOQB035.ATSPF,1964.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,42269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,8.0,15.0,,,,,,,,,25.0,7.0,18.0,6.0,2.0,7.0,,,,22.0,3.0,0.0,13.0,5.0,7.0,23.0,5.0,1.0,,,,,,,15.0,0.0,1.0,14.0,0.0,1.0,100.0,0.0,88.0,2.0,89.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282763999916999999379937159999000000000000X,,,X4263172544158532788128475481224500000000000000000000000000000000000000000000000000230024002501360041008300210047002800640030033800400075003501720040008201110143004800500045028100410065007602810076011601470146000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500023012770400832765327650004600047327653276532765327650000000000000000000000000X,,X421343322314524213124435500000232416252645436466652336200000333323151322232454235242523040X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100009999999999999999001000000000010000001010000000000000000000100100888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431219000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011001110110100110111010011011011101010111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101010101101111100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1531011,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\SSER828.ATSPF,1995.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,42272.0,lonpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVA1541001,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\VBGZ191.ATSPF,1980.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,42292.0,jarem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,3.0,36.0,,,,,,,,,58.0,4.0,52.0,14.0,3.0,2.0,,,,22.0,7.0,0.0,16.0,14.0,0.0,7.0,23.0,0.0,,,,,,,15.0,0.0,2.0,21.0,1.0,0.0,155.0,1.0,143.0,6.0,141.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187374384237854649912419999X,,,X4463172544188572788628465453224564467358318431787574788645427300000000000000000000140012003300940020004000190037001600150020003800180030005100320013001800240079002000190024001700150013005202270017001700240093005200260016009001290018004802580018001800510047001500270032003600300017005301290036002301210048002400250051015500360048000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700009000320000900023012860400801224001070003800047006903276501525001580006001005004003276500000X,,X421343322454524423512435155530232413255421434522422353523243235224421325115231425415314231X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100009999999999999999001000000000010000001010000000009999999999999999000000010100001088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211422243300000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011101010011110011111001101010100101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011110000110001101010011010011101011011101110110100100111010011011011111010111101001010100011101101011001101110011010010011010111000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110011100101110001101110100101010111100101111001011001101000100101101100101100100101101001010100111010100101110110011111110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1541005,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\DSNR888.ATSPF,1964.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,42327.0,E.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,0.0,33.0,,,,,,,,,12.0,16.0,5.0,,,,,,,14.0,2.0,0.0,10.0,14.0,0.0,15.0,8.0,0.0,,,,,,,,,,11.0,2.0,0.0,56.0,2.0,69.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757481682121864547151427687370000000000X,,,X4263132152123634468788468485000000000000000000000000000000000000000000000000000000380060005700740154006900570050004500900084008000600055007600320221017002000113011701230279007201420137013201180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X411343322514524400000000000000232412214351413313154321000000335121231321233154215410000000X,,,X422342221331200000000000000000X,X0101010101010110100101011100011101111110001100110101001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011001101110110100110111010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,
SVA1611001,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\LGKA008.ATSPF,1956.0,Kvinna,5 Avslutade universitets- eller högskolestudier (med examen).,Annat,42388.0,AW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,14.0,,,,,,,,,27.0,9.0,20.0,6.0,4.0,1.0,,,,10.0,4.0,0.0,12.0,1.0,0.0,6.0,4.0,3.0,,,,,,,5.0,2.0,1.0,6.0,4.0,0.0,25.0,2.0,33.0,1.0,34.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282763835414999999000000000000000000000000X,,,X4267172564138578788428465451224564380000000000000000000000000000000000000000000000420033004300880051005400450036005500640066014900700059007000720038006300780119009200710109007700650056013801430083005501220103007300810164013800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320003100023012860040801416327650003800033000000000000000000000000000000000000000000000X,,X421323322454540000000000000000232412212445400000000000000000335615261261200000000000000000X,,X9999999999999999000000001000000000000000000000010000000001000000001000000000000000000000000000100000100000000000000100000000000088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422321221100000000000000000000X,X0101010101000110110100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010010100010110111100101110111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1611002,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\RYNE465.ATSPF,1980.0,Kvinna,Okänd,Annat,42388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVA1611002,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\AJFQ683.ATSPF,1980.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,42415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,,,50.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4263172144162634700000000000000000000000000000000000000000000000000000000000000000580057013600730041005600510080005100930081008300360070006300970074000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000001000000000000088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,,X0001010000010100110101001001010100000110000100100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,,
SVA1621009,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\CTVT651.ATSPF,1992.0,Man,Okänd,Svenska/Danska/Norska,42507.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,1.0,28.0,,,,,,,,,48.0,3.0,41.0,11.0,4.0,0.0,,,,5.0,10.0,0.0,5.0,14.0,1.0,6.0,14.0,2.0,,,,,,,8.0,11.0,0.0,13.0,1.0,0.0,60.0,0.0,69.0,3.0,77.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762245416657187379984237854000000000000X,,,X4263172544188572788528465453224764467355318431784570000000000000000000000000000000150022001800840020002100210028001800170023011400260054002400570028001900390183005100320030005600250024005302260056004200520290002000160020012200440020011702060021002200580029002400420037004400370026014800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860400801296001400003800047000690090001525001960000000000000000000000000X,,X413513314454144000000000000000312514634255454353540000000000243551454662241534431500000000X,,X0010000000000000000000001000000000000100000000000000000000001000010000000000000000000000000000100000100000000000000100000000000000100010000000000000100010000000000001000010000000100000100000000100010000000000001000000000010000100000000001001000000000100000011000100000000000000101100000000110000000000100888888888888888888888888888888888888888888888888X,X422342321331210000000000000000X,X0101010101010110111101011100011101111110001100110101001110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011000011111010110100101010011010011001011011101110110100110111010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011010111100101110101101110100101010111100101111011111001101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1621006,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\TQCG574.ATSPF,1988.0,Kvinna,5 Avslutade universitets- eller högskolestudier (med examen).,Svenska/Danska/Norska,42474.0,alisn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,0.0,44.0,,,,,,,,,64.0,8.0,59.0,13.0,7.0,0.0,,,,24.0,6.0,0.0,28.0,2.0,0.0,21.0,9.0,0.0,,,,,,,10.0,11.0,0.0,10.0,3.0,0.0,149.0,1.0,140.0,2.0,137.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416652787374384237854646212413157X,,,X4463182544188572788628465451224764467358316431487572785645427324728216210000000000130017007600210013002000220023001400210019002600170027001500470013002300120037002400160017001900130011001500770071001600250054001700220015007900230020001800900041001600370050002300140015001900320012005600770018002600280024002900310053005900310040026201070074002901630113005200830087004900000000000000000000000000000000X,X0000700007000320000900023012860460801296001090003800071006900082501515001580006001005004000130501710X,,X421343322414524213524435521532232312252445411232242353435513335323251322213454445445514321X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000100000000000100000000000000000000010000000000010000010001000000010000000000000000010000100000001100000000010000000000001001000000000010000100000000001000011000000000000001000000110000000100001100000000110000000000100000010000100100010010000100000008888888888888888X,X422344321432100000000000000000X,X0101010111010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011111010011110011111001101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010011101001010100011111001011001101110011010010011010111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100111110101101110100101000111100101111001011001101011101101111100001100100101011101110100111010100101110110011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1541003,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\DFUJ843.ATSPF,1986.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,42305.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,5.0,0.0,41.0,,,,,,,,,47.0,12.0,42.0,7.0,4.0,0.0,,,,19.0,7.0,0.0,16.0,12.0,2.0,12.0,14.0,4.0,,,,,,,15.0,2.0,0.0,19.0,5.0,0.0,120.0,5.0,106.0,2.0,103.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282767835616657187374384237864646812414300X,,,X4267172544178772788628265455222564447323318531787576786645400000000000000000000000200016003000440022003500190033001800150023007000510030003600340019002900370087007500200023005300370018002900630047002200630097003800290030004600740032013501100044002000640101003400240042007700740033014000320082003201200096007300250064000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860400601286000160003800071000000000000000000000000000000000000000000000X,,X421342322314523221524233550000312414251441413252242123161611433311231122253424331662316641X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000000000000000101001000000000010000001010000000000000000000100100000000100100100088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431412422241314000000X,X0101010101010110101101011100010101111110001100110101001110111101010010111011101111001110010110001001010111010111011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100100111000011011011111010111101001010100011111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101110101101110100101010111100101111001011000101011101101111100101000100101011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1521003,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\UCYY424.ATSPF,1980.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,42137.0,Anita Wäster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0,14.0,,,,,,,,,29.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,2.0,16.0,4.0,0.0,85.0,1.0,70.0,8.0,108.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X272752835616997599000000000000000000000000X,,,X4263132542118564788728465458223766487350000000000000000000000000000000000000000000260026005800990053002800320032002100500024004300710094005001030037005402660119009200480047004900280040007602410050002601800063005900520033013500650080022200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000010010000009999999999999999000100000000000100100000000100000100010000000000001000000000010000001010000000000000001001000000010000000110000099999999999999990110000000000100888888888888888888888888888888888888888888888888X,X422344221431211432240000000000X,X0101010101010110111101011100011101111110101100110101001110110111010010111011101100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011000011111010110100101010011010010100011011000110100000110111010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101110101111100101101010111100101101000011001001011101100111100101000100101111100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1431006,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\QSXH631.ATSPF,1992.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,41878.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,11.0,22.0,,,,,,,,,47.0,15.0,38.0,,,,,,,,,,,,,,,,,,,,,,9.0,13.0,0.0,10.0,15.0,5.0,93.0,5.0,95.0,8.0,103.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757999916149917829999459978489999999999X,,,X4263172544188574788128485451224766487353318832787568788745187300000000000000000000160016001500790016002100220032001200160022005000190022002500250017003100280075003300200021002600130050008600250052002400490046001900170026009500330023002000540032001702170088002000510234004200460045005000190021005200980025002000610067004301060146000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000001000000101000000010000000000101000000000000000001100000000100000000000001011000000000000001100000000000000011000000000000000000100100100000000001100100000110000000000100001010100000000000100001100000000010001000010000X,X413444411344239433243411399993X,X0001010101010110111101011101001101111110001100110101001100100111010010111011101111001110010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100001010010110101101010011010011101011011101110110100111110010011011101111010011101001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111000101110101101110100101010111100101111000011001001000100001001100101000100101101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1531001,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\ZRMV444.ATSPF,1963.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,42235.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,10.0,,,,,,,,,32.0,14.0,27.0,9.0,1.0,2.0,,,,,,,,,,,,,,,,,,,6.0,5.0,0.0,4.0,6.0,0.0,66.0,0.0,70.0,2.0,52.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762825400000000000000000000000000000000X,,,X4363172244138772788228435451224366427751316331000000000000000000000000000000000000280045003100330047003900320024003100410037005300600039002000400028012300310027009300320023027800270029003001190023004700250134002800620027004600770044003400890050015602570101002701260000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860400801296327650003300047327650000000000000000000000000000000000000000X,,,,X0000000000000100000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000010010000000000100010000000000001000010000088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X441422131400000000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011011010110101001010011010011101011011101110110100110111010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110011101101110100101110100101010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1621010,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\CFLC733.ATSPF,1980.0,Man,Okänd,Annat,42510.0,lonpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
